City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Weather Description
627,Bandar-E Lengeh,IR,26.5579,54.8807,79.59,62,81,11.16,Clouds,broken clouds
628,Mantua,IT,45.1667,10.7833,56.44,88,96,0.85,Clouds,overcast clouds
629,Gizo,SB,-8.103,156.8419,79.74,85,100,12.5,Rain,light rain
630,Whyalla,AU,-33.0333,137.5833,55.29,76,79,10.36,Clouds,broken clouds
631,Kautokeino,NO,69.0125,23.0412,31.28,89,99,9.04,Clouds,overcast clouds
632,Alcains,PT,39.9164,-7.4566,44.53,92,100,7.58,Clouds,overcast clouds
633,Roblin,CA,51.23,-101.3565,32.43,96,100,14.41,Clouds,overcast clouds
634,Olafsvik,IS,64.8945,-23.7142,46.24,83,92,8.41,Clouds,overcast clouds
635,Mahajanga,MG,-15.7167,46.3167,80.06,78,100,6.91,Rain,moderate rain
636,Dmitrovsk-Orlovskiy,RU,52.505,35.1464,45.84,81,71,7.58,Clouds,broken clouds
637,Rafraf,TN,37.1904,10.1837,59.31,83,19,6.51,Clouds,few clouds
638,Beloha,MG,-25.1667,45.05,75.6,74,98,10.83,Clouds,overcast clouds
639,Mitsamiouli,KM,-11.3847,43.2844,80.4,83,100,18.59,Rain,light rain
640,Tikrit,IQ,34.6071,43.6782,72.86,11,0,9.55,Clear,clear sky
641,Penzance,GB,50.1186,-5.5371,52.48,84,100,17.22,Clouds,overcast clouds
642,Eydhafushi,MV,5.1033,73.0708,84.2,69,100,6.22,Rain,moderate rain
643,Shaoxing,CN,30.011,120.5715,69.75,97,100,2.89,Clouds,overcast clouds
644,Okha,RU,53.5739,142.9478,29.03,97,100,15.37,Snow,light snow
645,Marsh Harbour,BS,26.5412,-77.0636,74.08,69,55,23.31,Clouds,broken clouds
646,Tukrah,LY,32.5341,20.5791,67.96,52,67,7.38,Clouds,broken clouds
647,Neiafu,TO,-18.65,-173.9833,75.88,94,20,0.0,Clouds,few clouds
648,Rio Tuba,PH,8.5061,117.4317,81.99,79,3,12.3,Clear,clear sky
649,Uray,RU,60.1247,64.7758,7.43,97,14,2.42,Clouds,few clouds
650,Trairi,BR,-3.2778,-39.2689,79.59,84,62,7.38,Clouds,broken clouds
651,Stavern,NO,59.0,10.0333,57.92,57,42,6.69,Clouds,scattered clouds
652,Kristiinankaupunki,FI,62.2743,21.376,39.92,82,81,10.33,Clouds,broken clouds
653,Copiapo,CL,-27.3667,-70.3333,60.49,37,34,7.81,Clouds,scattered clouds
654,Bar Bigha,IN,25.2167,85.7333,85.19,28,0,5.32,Clear,clear sky
655,Riwaka,NZ,-41.0833,173.0,48.0,75,2,3.36,Clear,clear sky
656,Kieta,PG,-6.2167,155.6333,78.33,87,100,4.34,Rain,light rain
657,Magistralnyy,RU,56.1725,107.4458,21.18,88,79,2.33,Clouds,broken clouds
658,Zonguldak,TR,41.25,31.8333,52.66,75,14,6.04,Clouds,few clouds
659,Havelock,US,34.8791,-76.9013,78.98,67,71,5.01,Clouds,broken clouds
660,Grindavik,IS,63.8424,-22.4338,48.15,81,100,13.8,Clouds,overcast clouds
661,Banda Aceh,ID,5.5577,95.3222,80.53,82,49,5.41,Rain,light rain
662,Paamiut,GL,61.994,-49.6678,33.58,93,99,5.26,Clouds,overcast clouds
663,Pochinok,RU,54.4068,32.4407,42.49,83,70,8.46,Clouds,broken clouds
664,Yar-Sale,RU,66.8333,70.8333,-3.21,98,58,8.5,Clouds,broken clouds
665,Mayo,US,38.8876,-76.5119,75.61,27,0,6.91,Clear,clear sky
666,Iquitos,PE,-3.7481,-73.2472,77.04,94,75,6.91,Thunderstorm,thunderstorm with rain
667,Burns Lake,CA,54.2331,-125.7533,49.42,55,100,5.46,Clouds,overcast clouds
668,Poso,ID,-1.3959,120.7524,78.24,84,100,3.76,Clouds,overcast clouds
669,Kathmandu,NP,27.7167,85.3167,61.02,82,20,3.44,Clouds,few clouds
670,Cap Malheureux,MU,-19.9842,57.6142,77.47,75,96,11.99,Clouds,overcast clouds
671,Enshi,CN,30.3,109.4833,63.45,94,100,0.74,Clouds,overcast clouds
672,Lodja,CD,-3.4833,23.4333,74.19,80,65,0.56,Clouds,broken clouds
673,Kewanee,US,41.2456,-89.9248,73.78,88,100,15.79,Clouds,overcast clouds
674,Praia Da Vitoria,PT,38.7333,-27.0667,61.05,63,75,12.53,Clouds,broken clouds
675,Khorramabad,IR,33.4878,48.3558,59.92,24,0,2.3,Clear,clear sky
676,Abonnema,NG,4.7084,6.7931,80.89,85,96,9.08,Clouds,overcast clouds
677,Glenwood Springs,US,39.5505,-107.3248,72.52,36,75,17.27,Clouds,broken clouds
678,Aljezur,PT,37.3191,-8.8033,53.4,75,100,22.84,Clouds,overcast clouds
679,Bilibino,RU,68.0546,166.4372,10.65,95,100,0.36,Clouds,overcast clouds
680,Vallenar,CL,-28.5708,-70.7581,79.2,33,29,7.63,Clouds,scattered clouds
681,Poltavka,RU,54.3663,71.7632,32.83,52,50,8.93,Clouds,scattered clouds
682,Tilichiki,RU,60.4667,166.1,19.96,89,100,4.41,Clouds,overcast clouds
683,Sokolo,ML,14.7328,-6.1219,96.08,11,100,2.82,Clouds,overcast clouds
684,Sinnamary,GF,5.3833,-52.95,75.07,94,100,4.52,Rain,light rain
685,Puerto Asis,CO,0.5133,-76.5007,84.99,61,99,3.58,Clouds,overcast clouds
686,Ixtapa,MX,20.7,-105.2,91.17,38,7,9.44,Clear,clear sky
687,Mehamn,NO,71.0357,27.8492,39.11,80,75,17.27,Clouds,broken clouds
688,Dwarka,IN,22.2394,68.9678,80.38,79,0,10.98,Clear,clear sky
689,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,80.49,80,18,6.89,Clouds,few clouds
